file_name,repo_name,file_path,file_url,commit_sha,p_language,actual_status,process_status
pom.xml,OpenConext/OpenConext-crypto,pom.xml,/OpenConext/OpenConext-crypto/blob/3ea826a5391db3a9ff54cc100373ad13c77b8a4f/pom.xml,3ea826a5391db3a9ff54cc100373ad13c77b8a4f,Maven POM,1,0
build.gradle.kts,ostelco/ostelco-core,scaninfo-datastore/build.gradle.kts,/ostelco/ostelco-core/blob/e05cdfc8f807741a5118d2e70ac488448e4791db/scaninfo-datastore/build.gradle.kts,e05cdfc8f807741a5118d2e70ac488448e4791db,Kotlin,1,0
apps-webpush.pom.xml,google/tink,maven/apps-webpush.pom.xml,/google/tink/blob/09fc71c45dc7c4ecc7fb0df3414b0fb3a9ca52c3/maven/apps-webpush.pom.xml,09fc71c45dc7c4ecc7fb0df3414b0fb3a9ca52c3,XML,1,0
build.gradle,kryptco/krypton-android,app/build.gradle,/kryptco/krypton-android/blob/37e97026e48e0123ab580793a2c19674e96ecc4e/app/build.gradle,37e97026e48e0123ab580793a2c19674e96ecc4e,Gradle,1,0
pom.xml,wang-shishuang/Java-Tutorials,libraries-security/pom.xml,/wang-shishuang/Java-Tutorials/blob/0e446c9df008fbfe1365ed19a0ee778bbfd80bf0/libraries-security/pom.xml,0e446c9df008fbfe1365ed19a0ee778bbfd80bf0,Maven POM,0,0
build.gradle,RPCheung/shadowsockets-core,build.gradle,/RPCheung/shadowsockets-core/blob/70cb57764f369c0bf8c3f0d31be1d18b1ab461b1/build.gradle,70cb57764f369c0bf8c3f0d31be1d18b1ab461b1,Gradle,1,0
pom.xml,servicechoreography/springtutorials,libraries-security/pom.xml,/servicechoreography/springtutorials/blob/5cffe222286eb5b3547cd8d8242c3d7997e61edc/libraries-security/pom.xml,5cffe222286eb5b3547cd8d8242c3d7997e61edc,Maven POM,0,0
pom.xml,wso2/orbit,nimbus/7.3.0.wso2v1/pom.xml,/wso2/orbit/blob/fb2990bf714844eb81d591a943c15694a6dd0370/nimbus/7.3.0.wso2v1/pom.xml,fb2990bf714844eb81d591a943c15694a6dd0370,Maven POM,0,0
pom.xml,ramboddeda/newrepo,libraries-security/pom.xml,/ramboddeda/newrepo/blob/c5caa5cd13526a7c0298709f3453ab35b5524c7a/libraries-security/pom.xml,c5caa5cd13526a7c0298709f3453ab35b5524c7a,Maven POM,0,0
apps-paymentmethodtoken.pom.xml,thomasbrunetti3/B2,maven/apps-paymentmethodtoken.pom.xml,/thomasbrunetti3/B2/blob/41cf62abd48ec15df53db725be65f1dc6db04b58/maven/apps-paymentmethodtoken.pom.xml,41cf62abd48ec15df53db725be65f1dc6db04b58,XML,1,0
apps-rewardedads.pom.xml,thomasbrunetti3/B2,maven/apps-rewardedads.pom.xml,/thomasbrunetti3/B2/blob/41cf62abd48ec15df53db725be65f1dc6db04b58/maven/apps-rewardedads.pom.xml,41cf62abd48ec15df53db725be65f1dc6db04b58,XML,1,0
build.gradle,OlgaDery/resume_builder,app/build.gradle,/OlgaDery/resume_builder/blob/7aaeb60992f5753f5b785ad8c2d099502186bdf3/app/build.gradle,7aaeb60992f5753f5b785ad8c2d099502186bdf3,Gradle,1,0
build.gradle,open-xchange/ox-coi,android/app/build.gradle,/open-xchange/ox-coi/blob/a943c820c8d6f447129312c2b11862ed9b5829e8/android/app/build.gradle,a943c820c8d6f447129312c2b11862ed9b5829e8,Gradle,1,0
pom.xml,eugenp/tutorials,libraries-security/pom.xml,/eugenp/tutorials/blob/55e2c6a58b7271b3de6f31137218bf3bdf18eeab/libraries-security/pom.xml,55e2c6a58b7271b3de6f31137218bf3bdf18eeab,Maven POM,0,0
apps-webpush.pom.xml,sara0871/http-sara0871-google-tink,maven/apps-webpush.pom.xml,/sara0871/http-sara0871-google-tink/blob/c62749112c4f70705e25e9403db62cd5ebd23a8b/maven/apps-webpush.pom.xml,c62749112c4f70705e25e9403db62cd5ebd23a8b,XML,1,0
pom.xml,susantamoh84/tutorials,libraries-security/pom.xml,/susantamoh84/tutorials/blob/e208e0db03f371e7ec75065b2ab51e9c9b9eab0b/libraries-security/pom.xml,e208e0db03f371e7ec75065b2ab51e9c9b9eab0b,Maven POM,0,0
build.gradle.kts,arnabmitra/trustlines-demo,alices-server/build.gradle.kts,/arnabmitra/trustlines-demo/blob/f65a7743f31d7860c0d7831ec4c2451fd0ffef6f/alices-server/build.gradle.kts,f65a7743f31d7860c0d7831ec4c2451fd0ffef6f,Kotlin,0,0
build.gradle.kts,teyckmans/kuberig,kuberig-core/build.gradle.kts,/teyckmans/kuberig/blob/dcde5bbf2808d0bb3ee6d793a8d8e332194ba5da/kuberig-core/build.gradle.kts,dcde5bbf2808d0bb3ee6d793a8d8e332194ba5da,Kotlin,1,0
build.gradle.kts,arnabmitra/trustlines-demo,bobs-server/build.gradle.kts,/arnabmitra/trustlines-demo/blob/f65a7743f31d7860c0d7831ec4c2451fd0ffef6f/bobs-server/build.gradle.kts,f65a7743f31d7860c0d7831ec4c2451fd0ffef6f,Kotlin,0,0
pom.xml,yunhoyong/spring-resttemplate,libraries-security/pom.xml,/yunhoyong/spring-resttemplate/blob/94522094c194008c8a2039caf479c663c91508b5/libraries-security/pom.xml,94522094c194008c8a2039caf479c663c91508b5,Maven POM,0,0
build.gradle.kts,arnabmitra/trustlines-demo,orchestrator/build.gradle.kts,/arnabmitra/trustlines-demo/blob/f65a7743f31d7860c0d7831ec4c2451fd0ffef6f/orchestrator/build.gradle.kts,f65a7743f31d7860c0d7831ec4c2451fd0ffef6f,Kotlin,0,0
build.gradle.kts,arnabmitra/trustlines-demo,client/build.gradle.kts,/arnabmitra/trustlines-demo/blob/f65a7743f31d7860c0d7831ec4c2451fd0ffef6f/client/build.gradle.kts,f65a7743f31d7860c0d7831ec4c2451fd0ffef6f,Kotlin,1,0
build.gradle.kts,arnabmitra/trustlines-demo,common-services/build.gradle.kts,/arnabmitra/trustlines-demo/blob/f65a7743f31d7860c0d7831ec4c2451fd0ffef6f/common-services/build.gradle.kts,f65a7743f31d7860c0d7831ec4c2451fd0ffef6f,Kotlin,1,0
pom.xml,switchYello/proxyService,pom.xml,/switchYello/proxyService/blob/d0c3e7d7ac4e9fea8739b14ecc414b9cd9d5a380/pom.xml,d0c3e7d7ac4e9fea8739b14ecc414b9cd9d5a380,Maven POM,0,0
apps-paymentmethodtoken.pom.xml,smtcrms/tink,maven/apps-paymentmethodtoken.pom.xml,/smtcrms/tink/blob/fb59790cf99b6267ab9959d5cab9c73044ac72d7/maven/apps-paymentmethodtoken.pom.xml,fb59790cf99b6267ab9959d5cab9c73044ac72d7,XML,1,0
apps-rewardedads.pom.xml,smtcrms/tink,maven/apps-rewardedads.pom.xml,/smtcrms/tink/blob/fb59790cf99b6267ab9959d5cab9c73044ac72d7/maven/apps-rewardedads.pom.xml,fb59790cf99b6267ab9959d5cab9c73044ac72d7,XML,1,0
pom.xml,roc230/shadowsocks-netty,pom.xml,/roc230/shadowsocks-netty/blob/001cd8945cf9bc9639eaaa31b09b50c0440a1ab4/pom.xml,001cd8945cf9bc9639eaaa31b09b50c0440a1ab4,Maven POM,0,0
pom.xml,jeffrey-garcia/demo-spring-crypto,pom.xml,/jeffrey-garcia/demo-spring-crypto/blob/7a9aee9ea343d4ed39d0489a7b8d8d280db93128/pom.xml,7a9aee9ea343d4ed39d0489a7b8d8d280db93128,Maven POM,0,0
pom.xml,thomasbrunetti3/B2,examples/helloworld/java/pom.xml,/thomasbrunetti3/B2/blob/41cf62abd48ec15df53db725be65f1dc6db04b58/examples/helloworld/java/pom.xml,41cf62abd48ec15df53db725be65f1dc6db04b58,Maven POM,0,0
pom.xml,lorelib/learn-programing,tink-tutorial/pom.xml,/lorelib/learn-programing/blob/9c34f8352b99331444f5b506dabf2b09bb1c923c/tink-tutorial/pom.xml,9c34f8352b99331444f5b506dabf2b09bb1c923c,Maven POM,1,0
build.gradle,SmartCash/android,app/build.gradle,/SmartCash/android/blob/79703dd1abf947763d8848b35287e67462685460/app/build.gradle,79703dd1abf947763d8848b35287e67462685460,Gradle,1,0
pom.xml,GoogleCloudPlatform/gcp-token-broker,pom.xml,/GoogleCloudPlatform/gcp-token-broker/blob/5a8bb6d892975384b14aa0c43d234b652b7765da/pom.xml,5a8bb6d892975384b14aa0c43d234b652b7765da,Maven POM,0,0
pom.xml,zh79325/pureJava-youtubeExtractor,shadowsocks/pom.xml,/zh79325/pureJava-youtubeExtractor/blob/ffb3beb59540bd9240fe1a84c59d0f929335a6d9/shadowsocks/pom.xml,ffb3beb59540bd9240fe1a84c59d0f929335a6d9,Maven POM,0,0
pom.xml,msanti04/ddf-yorktown-test,platform/security/encryption/platform-security-encryption-crypter/pom.xml,/msanti04/ddf-yorktown-test/blob/e6c312b144b19a7e66551060596687608e42d86a/platform/security/encryption/platform-security-encryption-crypter/pom.xml,e6c312b144b19a7e66551060596687608e42d86a,Maven POM,0,0
pom.xml,successli/tx-signer,pom.xml,/successli/tx-signer/blob/46afc4b11c791e52d59171b1d47bdbc90cb3fa85/pom.xml,46afc4b11c791e52d59171b1d47bdbc90cb3fa85,Maven POM,0,0
pom.xml,kashifakram/besocialos,pom.xml,/kashifakram/besocialos/blob/fd60528d8213dae59cafe98c3d1bdc790eae160c/pom.xml,fd60528d8213dae59cafe98c3d1bdc790eae160c,Maven POM,0,0
pom.xml,lmx1989219/common-util,pom.xml,/lmx1989219/common-util/blob/5895b6b603e3c33529086f6abe82df5f15dbeb7a/pom.xml,5895b6b603e3c33529086f6abe82df5f15dbeb7a,Maven POM,1,0
